Column 1,season,team,team_score_home,assists_home,blocks_home,defensive_rebounds_home,fast_break_points_home,field_goals_made_home,field_goals_attempted_home,flagrant_fouls_home,fouls_home,free_throws_made_home,free_throws_attempted_home,offensive_rebounds_home,points_in_paint_home,steals_home,team_turnovers_home,technical_fouls_home,three_point_field_goals_made_home,three_point_field_goals_attempted_home,total_rebounds_home,total_technical_fouls_home,turnover_points_home,turnovers_home,opponent_team_score_home,opponent_assists_home,opponent_blocks_home,opponent_defensive_rebounds_home,opponent_fast_break_points_home,opponent_field_goals_made_home,opponent_field_goals_attempted_home,opponent_flagrant_fouls_home,opponent_fouls_home,opponent_free_throws_made_home,opponent_free_throws_attempted_home,opponent_offensive_rebounds_home,opponent_points_in_paint_home,opponent_steals_home,opponent_team_turnovers_home,opponent_technical_fouls_home,opponent_three_point_field_goals_made_home,opponent_three_point_field_goals_attempted_home,opponent_total_rebounds_home,opponent_total_technical_fouls_home,opponent_turnover_points_home,opponent_turnovers_home,Games_home,Possessions_home,team_score_away,assists_away,blocks_away,defensive_rebounds_away,fast_break_points_away,field_goals_made_away,field_goals_attempted_away,flagrant_fouls_away,fouls_away,free_throws_made_away,free_throws_attempted_away,offensive_rebounds_away,points_in_paint_away,steals_away,team_turnovers_away,technical_fouls_away,three_point_field_goals_made_away,three_point_field_goals_attempted_away,total_rebounds_away,total_technical_fouls_away,turnover_points_away,turnovers_away,opponent_team_score_away,opponent_assists_away,opponent_blocks_away,opponent_defensive_rebounds_away,opponent_fast_break_points_away,opponent_field_goals_made_away,opponent_field_goals_attempted_away,opponent_flagrant_fouls_away,opponent_fouls_away,opponent_free_throws_made_away,opponent_free_throws_attempted_away,opponent_offensive_rebounds_away,opponent_points_in_paint_away,opponent_steals_away,opponent_team_turnovers_away,opponent_technical_fouls_away,opponent_three_point_field_goals_made_away,opponent_three_point_field_goals_attempted_away,opponent_total_rebounds_away,opponent_total_technical_fouls_away,opponent_turnover_points_away,opponent_turnovers_away,Games_away,Possessions_away,MP,new_LA_RAPM,new_LA_RAPM__Def,new_LA_RAPM__Off,new_RAPM,new_RAPM__Def,new_RAPM__Off,total_wins,lag 1,lag 2,team_change,team_Bucks,team_Bulls,team_Cavaliers,team_Celtics,team_Clippers,team_Grizzlies,team_Hawks,team_Heat,team_Hornets,team_Jazz,team_Kings,team_Knicks,team_Lakers,team_Magic,team_Mavericks,team_Nets,team_Nuggets,team_Pacers,team_Pelicans,team_Pistons,team_Raptors,team_Rockets,team_Spurs,team_Suns,team_Thunder,team_Timberwolves,team_Trail Blazers,team_Warriors,team_Wizards,season_2010,season_2011,season_2012,season_2013,season_2014,season_2015,season_2016,season_2017,season_2018,season_2019,season_2020,season_2021,season_2022
88,2012,Bucks,103.44931577,23.613430774,4.4656692213,32.5126421,13.814660181,39.195082374,90.212943693,0.0642542334,22.039202056,18.376710752,23.870447708,12.94722803,44.97796338,8.7064486256,15.324634666,0.8674321509,6.6824402736,20.561354688,54.90524244,0.8674321509,17.380770135,15.324634666,103.38506154,22.521108807,5.140338672,34.633031802,15.806541416,38.424031573,86.678960856,0.1285084668,20.754117388,19.822431004,26.408489927,12.65808398,43.821387179,8.1924147584,16.995244734,0.8353050342,6.7145673903,20.721990271,56.447344042,0.8353050342,17.509278601,16.995244734,33,3112.635377,106.95971286,23.732800793,4.441794684,34.367170547,12.709368731,40.624589336,89.322221564,0.032421859,20.490614892,18.28592848,23.116785472,13.584758924,44.353103122,7.9109335977,16.859366684,0.8429683342,7.4246057126,19.517959122,56.316769095,0.8429683342,17.734756877,16.859366684,107.47846261,26.423815091,6.3546843654,31.481625096,16.081242067,41.564823247,92.207767016,0.097265577,19.031631237,16.956632261,21.787489253,13.519915206,43.704665941,8.9808549449,14.654680271,0.9402339112,7.3921838536,20.263661879,52.685520886,0.9402339112,21.366005086,14.654680271,33,3084.3388708,21030.68,-5050.838967,-3339.902783,-1701.960767,3759.0977833,178.47166667,3523.0928667,31,35,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
117,2013,Bucks,118.43293534,27.117100849,7.8667357413,38.716679825,16.227070588,45.750467076,106.70995659,0.0308499441,23.507657392,17.738717848,24.433155714,14.252674167,51.087507402,10.149631604,0.5552989935,0.740398658,9.1932833369,26.099052695,63.735984477,0.740398658,20.792862312,17.67701796,123.18382673,28.505348333,5.6455397673,42.542072891,19.0344155,47.694013553,105.63020854,0.0616998882,22.582159069,19.929063878,26.284152359,15.671771594,57.442595884,10.334731268,1.0488980988,0.6478488258,7.8667357413,23.260857839,68.209226369,0.6478488258,22.458759293,18.818465891,40,3241.4969612,124.97323012,28.652252131,5.272496449,40.613286933,17.866230824,47.362082388,103.58195881,0.1205142045,24.554769177,22.054099432,28.953537643,14.762990057,56.521161933,9.5206221593,0.662828125,0.4217997159,8.1949659093,22.716927557,65.619984377,0.4217997159,19.222015625,18.770087358,125.09374432,29.194566052,8.6468941764,37.811331677,16.450188921,48.175553268,109.66792614,0.0301285511,23.229112927,19.945100853,26.693896307,17.625202415,54.231392047,10.33409304,0.6326995739,0.873727983,8.797536932,24.132969461,65.740498581,0.873727983,22.957955966,16.088646307,41,3319.1108177,19250.815,-12850.8739,-11844.052,-1004.9638,-21231.71813,-13809.23487,-7427.84755,37,31,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
146,2014,Bucks,121.0435634,26.905363929,6.5428953192,36.383389859,16.020921249,45.586247294,103.37163119,0.152871386,26.477324049,21.371419757,28.648097729,14.247613172,52.71005388,8.8053918314,0.8866540386,1.0700997017,8.4996490595,23.939659042,61.576594265,1.0700997017,22.747262231,18.008249266,132.63121446,29.014989056,7.154380863,40.755511497,17.549635108,48.888269231,103.52450257,0.1222971088,26.35502694,24.275976091,31.705525448,14.553355944,55.461738827,9.4168773752,0.794931207,0.7032083754,10.578699909,27.486275196,65.5512503,0.7032083754,21.34084548,17.121595228,41,3270.723274,130.51753953,28.881944715,5.613320417,39.983148222,15.240635322,48.512886509,104.61473135,0.0313593319,25.965526845,22.484641,30.543989308,15.20927599,52.119209682,10.411298204,0.6271866388,0.533108643,11.00712551,29.070100707,65.948675067,0.533108643,19.725019789,17.31035123,121.3606146,27.596212106,5.9269137364,37.913432314,16.33821194,45.815983962,105.24191799,0.0313593319,26.561354152,21.261627054,28.411554736,15.836462629,51.742897699,7.9339109805,1.1602952817,0.533108643,8.4670196234,24.146685593,64.788379785,0.533108643,22.390563004,18.28249052,41,3188.8434421,20717.168333,1329.1641167,10284.4424,-8921.468167,8947.9298333,14761.3039,-5774.092233,15,37,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
175,2015,Bucks,121.74382892,28.0993982,5.8262251127,38.932535519,18.510402702,46.852560282,103.11204653,0.1213796898,28.554572037,19.936614058,26.915946224,12.44141821,54.742240122,12.289693597,1.0924172086,1.0924172086,8.1020942974,23.213865684,61.296743374,1.0924172086,20.118683592,19.390405453,122.71486644,28.190432967,6.4027786395,40.874610557,13.837284643,44.516001252,101.07893672,0.0606898449,25.853873938,23.881453978,32.16561781,13.837284643,50.736710357,10.651067784,1.0013824413,0.7282781391,9.8014099553,29.616644323,66.789174339,0.7282781391,23.426280141,20.937996499,41,3295.4442419,123.88447934,28.332606584,5.68536784,38.603961742,13.223977131,45.545764464,105.22642135,0.0942326161,25.034465019,21.704912583,29.306343617,15.140040325,49.94328655,11.21368132,0.9737370334,0.691039185,11.088037832,31.3480503,65.428846468,0.691039185,25.128697635,21.076695142,125.98900777,31.599337276,6.6276940013,40.551435809,19.694616772,48.341332076,104.40973867,0.0628217441,27.421691295,20.574121189,26.605008621,14.637466373,53.586947707,12.061774865,0.8795044172,1.1936131377,8.7322224283,23.086990952,63.952535482,1.1936131377,22.333130023,21.04528427,41,3183.6110713,19799.476667,-6409.113083,-4500.5042,-1907.615683,-7014.29715,-6017.211,-1019.19015,41,15,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
205,2016,Bucks,121.43136024,27.593883214,6.9746128653,39.228390264,15.563437442,47.268991996,101.72579463,0.0913704742,26.680178472,20.192874802,27.045660369,13.126891463,61.157304077,9.5329861434,0.7309637937,1.2791866391,6.7005014427,19.949220204,61.796897396,1.2791866391,24.091348369,19.27917006,130.59886448,30.791849812,6.8832423911,38.466969646,17.116735504,47.756301191,103.70548824,0.0609136495,23.299470926,23.482211874,30.822306636,13.583743834,56.04055752,10.659888659,0.9137047422,0.6395933195,11.604050226,32.984741193,62.801972613,0.6395933195,21.380690967,17.116735504,41,3283.3363575,126.66293241,30.384548307,7.1564405195,40.027548668,15.343893656,46.365243874,103.46514853,0.1516195025,25.320456923,22.288066872,28.77738158,15.040654651,53.552008294,9.9765632665,0.8793931147,0.8793931147,11.644377794,32.992403751,64.862823183,0.8793931147,24.623007211,19.649887528,125.38932859,29.990337601,7.4596795245,38.541677543,18.861466115,48.305973506,103.10126172,0.121295602,24.835274515,22.106123469,29.565802993,12.948305516,64.771851481,10.886280282,0.6974497116,0.7884214132,6.6712581114,18.861466115,60.981363918,0.7884214132,20.074422135,17.193651587,41,3297.7287991,21354.033333,1789.3741167,-865.2452667,2690.5179833,2215.5649167,-2656.2443,4817.4499167,33,41,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
235,2017,Bucks,125.13881858,29.618298348,6.9069147879,39.450849531,14.567859574,47.322922717,101.04001982,0.0301611999,24.973473556,19.484135166,25.968793154,11.31044998,58.934984696,9.3198107836,0.573062799,0.9048359984,11.008837981,30.040555147,59.900143095,0.9048359984,20.268326364,16.92043317,128.69784017,30.040555147,5.7306279899,40.08423473,15.201244773,47.443567517,103.93549502,0.0301611999,22.138320761,21.444613162,28.53249515,13.693184776,55.496607903,9.5912615832,0.8746747985,0.6937075988,12.366091978,35.017153138,63.881421488,0.6937075988,18.850749967,15.955274772,41,3315.517956,126.56370589,29.158846729,5.5157327657,38.96790662,13.62535067,46.004192743,100.05837385,0,25.193482092,22.450523095,28.443292208,11.657575737,51.877702769,8.6760985666,0.9540726946,0.7751840644,12.104797313,34.316802234,60.315283162,0.7751840644,23.643113963,18.3360846,129.63462738,29.87440125,6.201472515,38.192722556,19.290157294,48.091226763,100.29689202,0.0298147717,24.80589006,22.867929899,29.158846729,10.345725782,60.643245651,10.643873499,0.8944431512,0.8348136078,10.584243956,28.353847893,58.228249143,0.8348136078,19.647934555,15.950902863,41,3354.0421166,19873.511667,10819.289617,2750.3178833,8026.1748333,4800.4385,-3479.333833,8283.4688,42,33,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
265,2018,Bucks,127.30076883,6.1413189648,26.144472164,38.134666334,17.400403734,47.814554797,100.83460853,10.791174752,0.1169775041,20.705018224,26.583137805,10.352509112,-1.199019417,16.259873069,0.5556431444,0.058488752,10.966641009,30.414151064,57.289732629,0.058488752,20.558796344,0.7311094006,129.20165327,5.7611420765,23.278523314,39.860084519,12.57508169,47.375889157,100.98083041,8.5393577987,0,21.991770769,27.986867854,11.668506033,-1.199019417,17.546625614,0.9358200327,0.058488752,12.458104186,32.168813625,61.208479016,0.058488752,22.693635794,1.0527975368,41,3419.4608879,128.14812201,4.9924003271,24.725674993,39.082518537,11.639087153,46.940379407,100.73423145,8.655463289,0.0295408303,22.362408566,28.625064597,12.348067081,-1.211174044,17.901743185,1.1816332135,0.0295408303,11.904954626,33.23343413,61.326763781,0.0295408303,21.358020334,1.0930107225,129.32975522,6.8830134687,25.34603243,37.664558681,17.813120694,47.915226808,99.227649105,10.427913109,0.1477041517,23.366796797,29.71807532,9.8666373328,-1.211174044,15.479395097,0.7976024191,0.0295408303,10.132504806,29.068177052,56.393445115,0.0295408303,17.45863073,0.8862249101,41,3385.1451992,22083.163333,29657.299883,18049.968467,11656.600983,29606.255967,14325.85795,15311.34825,44,42,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
295,2019,Bucks,128.33508993,28.722103112,6.6695520335,43.970635382,18.798455127,47.117157914,100.66182767,0.026893355,22.133231143,19.793509261,25.656260645,10.407728375,58.143433453,8.148686557,0.6992272293,0.5109737445,14.307264846,41.496446724,63.011130703,0.5109737445,15.490572465,14.414838266,122.09583158,27.646368913,5.8896447392,39.775272006,11.725502769,45.127049646,103.86213691,0.0537867099,21.729830819,17.400000668,23.477898892,11.913756253,47.009584494,7.3687792628,0.4034003246,0.5647604544,14.441731621,39.560125166,61.20927592,0.5647604544,18.395054802,14.011437941,41,3718.3906618,118.8815773,26.983078079,4.73481729,38.282073885,12.563407241,44.227497868,102.41732627,0,22.732503466,16.006910725,22.086846563,9.9538772574,46.164468578,7.6133709834,0.3766331935,0.7263640161,14.419670838,40.488068304,57.813195206,0.7263640161,18.293612257,14.688694547,132.19825093,28.731732192,6.4027642899,45.222885594,20.257485337,48.504974852,100.29203896,0.026902371,21.118361208,19.77324266,25.557252418,10.088389112,59.508044577,8.3935397414,0.6456569032,0.780168758,15.415058563,42.801672207,63.597204964,0.780168758,16.518055773,14.823206402,41,3717.1444898,18311.941667,32804.252917,23450.158017,9350.6115667,27252.898167,20031.9968,7229.356,60,44,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
325,2020,Bucks,126.99659794,26.503137914,6.3814496929,46.136156564,16.988453912,46.567335597,99.343649273,0.1437263444,21.44397059,19.575528112,26.014468343,9.8308819593,52.94878529,8.134911095,0.51741484,0.8048675288,14.286398637,41.881856768,64.159440156,0.8048675288,18.052028861,16.183586383,119.23537534,27.36549598,4.570497753,40.674555475,13.567766915,42.686724297,102.50562885,0.0862358067,23.628611025,18.33948155,23.427394143,10.348296799,42.428016877,8.134911095,0.5749053777,0.6898864533,15.522445199,43.031667524,59.100272832,0.6898864533,17.707085634,15.033775628,38,3478.833348,118.16310243,25.389901872,5.2218147939,38.647683145,16.384616479,42.462422097,103.06048839,0.0625367041,23.889020973,18.229449251,23.013507116,10.412361236,42.21227528,7.9734297751,0.5940986891,0.6566353932,15.008808988,42.96271573,57.971524718,0.6566353932,18.635937827,14.633588764,132.73415449,30.236496441,6.4725488763,46.214624344,22.544481835,48.153262171,99.495896253,0.0312683521,21.418821161,20.480770599,27.985175093,10.912654869,55.032299624,7.5669411984,0.4690252809,0.8755138577,15.94685955,43.244130898,65.569734268,0.8755138577,19.073694756,15.821786142,35,3198.1218521,18522.193333,18079.6471,11148.701283,6945.7623833,16906.094133,1778.0919833,15120.779333,56,60,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
355,2021,Bucks,133.67155268,27.878024356,5.096985501,40.931279907,16.565202878,49.851004534,103.08963968,0.0621583598,20.201466925,18.77182465,23.837730971,11.281742298,55.631731993,9.8831792032,0.4972668781,0.7148211373,15.197718963,40.527250569,55.756048712,0.7148211373,16.316569439,14.451818646,129.10291324,28.188816155,5.1902230406,38.258470437,12.058721795,47.364670143,103.0585605,0.0932375397,20.450100364,17.528657455,22.501326236,11.126346399,49.291579296,7.8941116906,0.528346058,0.528346058,16.844915497,42.081209563,53.6115853,0.528346058,19.797437586,15.197718963,36,3217.5881208,126.17019936,27.800213418,5.6096305782,37.345883131,11.777124971,47.356439357,104.5994652,0.0929773024,20.516991397,15.155300291,19.401263768,10.413457869,47.170484752,7.8410858359,0.5888562485,0.3719092096,16.302020354,44.133226207,51.633395267,0.3719092096,16.456982525,13.016822336,134.75510361,29.039910783,5.330698671,43.668339695,15.837133842,50.114765994,102.08907804,0.0619848683,18.44049831,17.510725286,23.926159151,11.715140103,53.492941315,8.2129950455,0.464886512,0.4338940779,17.01484634,42.304672593,59.75341301,0.4338940779,19.184316729,15.465224633,36,3226.5939348,19884.533333,13101.809633,5536.5332,7542.1202333,18327.246033,3973.0707,14361.167333,46,56,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
385,2022,Bucks,132.44221662,27.365248215,4.6632616856,40.60109276,14.43656462,48.056726712,102.00535891,0.1116948907,20.468088716,20.30054638,26.304146754,11.783810966,52.161513945,8.7680489179,0.8656354027,0.6980930667,16.028216812,43.812320867,52.384903726,0.6980930667,18.569275574,15.134657686,129.56607318,30.297239095,4.9424989123,38.478889837,13.515081771,48.084650435,104.01586694,0.1116948907,23.344232151,16.921775937,21.920122295,11.61626863,51.882276718,8.8238963632,0.670169344,0.8097879574,16.474996374,46.074142403,50.095158467,0.8097879574,18.010801121,14.604106956,41,3581.1843996,126.05699742,28.698376799,4.9813961658,39.491401825,12.757909069,46.188612226,102.56141217,0.1660465389,21.475352359,17.185816772,23.495585249,10.959071565,47.600007806,8.0255827115,0.774883848,0.7472094249,16.493956193,46.437682034,50.45047339,0.7472094249,16.493956193,13.698839456,130.8169982,27.12093468,4.4002332798,42.507913948,15.525351383,47.267914729,101.78652832,0.0553488463,21.060236012,20.257677741,25.986283331,11.567908874,50.312101274,8.5513967512,0.6641861554,0.7195350017,16.023491,43.780937413,54.075822822,0.7195350017,17.047444656,13.920234841,41,3613.4447856,19136.391667,13126.89025,10471.98015,2609.8305,17929.464617,12046.957683,5813.9208,51,46,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2009,Bulls,105.93069134,21.832057119,5.1673507973,31.805044157,14.416908724,40.098642187,88.542555912,0.077510262,23.45977262,19.145034704,24.234875239,12.324131652,22.94303754,7.5443321641,16.19964475,0.9042863895,6.5883722666,17.413972187,52.629467871,0.9042863895,16.509685797,16.19964475,110.91718486,23.382262358,6.0974739408,32.683493793,15.088664328,40.796234545,88.387535388,0.051673508,21.005280991,23.149731572,29.247205513,12.995887255,25.320018907,8.7069860935,14.442745478,0.6975923576,6.1749842028,17.879033759,54.593061174,0.6975923576,18.964177426,14.442745478,41,3870.4552457,106.48050956,21.202788905,5.5210196049,31.778263078,11.949249004,40.487477103,89.243523473,0.0777608395,23.198650453,19.103246239,24.494664444,13.323023835,28.771510617,7.3872797531,16.018732938,0.7776083951,6.4023091193,18.351558123,53.49945758,0.7776083951,16.900022453,16.018732938,110.88695714,22.991288214,6.5578307983,32.400349794,17.522109169,40.798520461,88.621436757,0.0259202798,20.762144148,23.120889613,28.875191737,12.778697959,26.283163753,8.3722503868,14.644958107,0.6480069959,6.1690266008,16.044653218,54.225225416,0.6480069959,19.751253235,14.644958107,41,3857.9830401,17224.003333,-4910.598717,407.32015,-5342.733683,-3360.577617,4938.7359,-8274.4987,41,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2010,Bulls,102.97023648,20.749474069,5.8025994899,34.116176465,14.869161193,39.452495639,87.505272664,0.051808924,21.604321315,19.454250968,25.774939698,11.631103442,43.623114022,7.1237270523,15.335441509,1.1138918664,4.6109942375,14.221549643,54.477083604,1.1138918664,15.490868281,15.335441509,107.14085487,22.847735491,5.9839307239,33.494469377,15.879435211,40.333247347,88.878209151,0,21.189849923,19.376537582,26.293028939,12.12328822,46.368986995,7.5122939824,14.325167491,0.7512293982,7.0978225903,20.386811601,55.357835312,0.7512293982,15.879435211,14.325167491,41,3860.3388083,103.37578765,21.576555026,5.361760973,33.569286092,12.847504554,38.490709207,89.46629179,0.0518044538,21.369337211,18.364678888,24.425799988,11.604197661,37.817251307,7.4598413537,13.909495857,0.4921423115,8.029690346,23.130688642,54.057947587,0.4921423115,17.043665315,13.909495857,104.07514777,23.389710911,6.5791656383,36.237215465,15.256411657,40.355669545,89.284976202,0.0518044538,21.084412715,18.8568212,25.047453434,12.640286738,43.049501145,6.6309700922,15.100998296,0.6475556731,4.5069874845,13.391451319,58.098694987,0.6475556731,14.790171573,15.100998296,41,3860.6719144,20451.393333,30256.934967,19794.4375,10430.418283,32767.4737,23772.73545,8957.4452,41,41,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60,2011,Bulls,106.88008231,23.479807186,5.1521405481,35.474634399,12.504674455,40.519438686,88.203572821,0.1073362614,22.352776441,19.454697382,26.646226897,13.068189828,47.818304462,7.486704234,15.966268886,0.8050219606,6.3865075545,19.105854533,58.766603127,0.8050219606,15.939434821,15.966268886,102.02311648,22.325942375,6.0644987702,30.993345485,14.73190188,38.53371785,87.425384926,0.0536681307,22.218606114,19.454697382,25.546030218,10.733626142,41.217124385,7.5672064301,14.812404076,0.7781878953,5.5009833978,16.932295239,51.092060436,0.7781878953,17.173801827,14.812404076,41,3726.6064116,98.559459525,19.364192319,6.713276619,31.21272436,13.827745068,36.615441001,87.326088291,0,21.851581664,19.390938441,25.301831401,11.447340211,38.300446687,7.6493908885,16.234896047,1.0430987575,5.9376390813,18.107124586,52.556129706,1.0430987575,16.636087876,16.234896047,109.76608464,25.462308132,7.3819296687,35.625834488,17.171010316,40.975058885,88.26220256,0,21.557374322,20.514275565,27.147313818,12.838138554,44.13110128,8.3715361822,15.138305045,0.8023836596,7.3016913027,18.802523757,57.98559247,0.8023836596,19.016492733,15.138305045,41,3738.8597885,15940,22367.558467,13869.93985,8481.2689833,29125.047467,16124.71575,13003.59515,62,41,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
89,2012,Bulls,106.88033189,25.004574984,5.4561522388,36.251612728,14.092270506,41.640818314,90.67924181,0.0334733266,19.213689479,16.268036737,22.293235528,13.991850527,44.586471056,7.899705082,16.569296676,0.6025198791,7.3306585295,18.41032964,60.68714116,0.6025198791,17.272236535,16.569296676,97.775587053,21.757662302,5.2553122791,31.230613735,13.121544034,38.628218918,90.947028423,0.1338933065,19.213689479,15.531623551,21.322509056,12.284710869,43.85005787,8.8034849007,14.761737039,0.8703064921,4.9875256662,15.698990184,52.486176138,0.8703064921,17.975176394,14.761737039,33,2987.4532979,98.789720675,20.282913665,6.3405410786,32.589017587,13.840105795,38.520491499,92.142379222,0,20.180646874,16.430864515,21.8850934,13.056060393,41.247605941,7.7381872303,14.82868478,0.6817786106,5.3178731627,16.021797349,54.780911361,0.6817786106,16.362686654,14.82868478,107.92555406,26.589365813,7.6700093692,36.884222833,16.226330932,41.690762038,93.846825749,0,19.260245749,17.726243876,24.816741426,16.942198473,44.656498994,7.4995647166,14.590062267,0.9885789854,6.817786106,19.32842361,63.541766508,0.9885789854,15.714996974,14.590062267,33,2933.5035874,20014.401667,3256.02245,7692.9913833,-4440.535267,8334.0441167,10974.856533,-2641.171033,50,62,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
